"","lat","tos","tossd","tos_n","ci_u","ci_l"
"111",-47.7907986111111,0.367465605265111,0.069336212907011,283,0.374245653782469,0.360685556747754
"112",-49.0321180555555,0.345130137611948,0.0453374887018568,284,0.349555656438588,0.340704618785308
"113",-50.2734375,0.331130754203988,0.0494356261660064,284,0.335956303667988,0.326305204739987
"114",-51.5147569444444,0.282081428125231,0.0556165910298239,284,0.28751031882305,0.276652537427411
"115",-52.7560763888889,0.232065436233363,0.0625839308941619,288,0.238131856531072,0.225999015935655
"116",-53.9973958333333,0.199414958397758,0.0700699246749533,288,0.206207015196266,0.192622901599251
"117",-55.2387152777778,0.176825187803024,0.0780160562761912,288,0.18438748343673,0.169262892169319
"118",-56.4800347222222,0.154008185654485,0.0713482619164809,288,0.160924154947438,0.147092216361531
"119",-57.7213541666667,0.14024059698561,0.0646991986148431,288,0.146512055587121,0.133969138384099
"120",-58.9626736111111,0.121545964518124,0.0610814753909626,288,0.127466747965753,0.115625181070495
"121",-60.2039930555555,0.100163729981333,0.0392205187573759,288,0.103965475056739,0.0963619849059277
"122",-61.4453125,0.0961837356058205,0.0312632967641075,288,0.0992141668259974,0.0931533043856436
"123",-62.6866319444444,0.0964904125821768,0.0232123030952884,288,0.098740440419066,0.0942403847452875
"124",-63.9279513888889,0.085296353190005,0.0214405007382724,288,0.0873746356982042,0.0832180706818057
"125",-65.1692708333333,0.0854382941730648,0.0238932191130589,288,0.0877543249390162,0.0831222634071134
"126",-66.4105902777778,0.0833261317423729,0.0381294763355239,288,0.0870221192886648,0.079630144196081
"127",-67.6519097222222,0.0902437674720257,0.0303791979669433,216,0.0936440525588046,0.0868434823852467
"128",-68.8932291666667,0.0866682787801818,0.0300360346991303,193,0.0902248363677159,0.0831117211926478
"129",-70.1345486111111,0.0863569019923967,0.0357106092969053,179,0.0907476311355006,0.0819661728492927
"130",-71.3758680555555,0.0820595085349735,0.0239770721166208,137,0.0854292902408435,0.0786897268291035
"131",-72.6171875,0.0688450818229025,0.0262729981354324,129,0.0726503098087308,0.0650398538370742
"132",-73.8585069444444,0.0669716429014698,0.0337992989632539,113,0.0722020365173265,0.0617412492856132
"133",-75.0998263888889,0.0566435386188038,0.0208129163763554,85,0.0603570894995116,0.052929987738096
"134",-76.3411458333333,0.0502074721327159,0.0235056104014524,80,0.0545305438706359,0.0458844003947959
"135",-77.5824652777778,0.0447696443422917,0.0264471659081334,58,0.0504822079013848,0.0390570807831986
"136",-78.8237847222222,0.00272222309904448,0.00292567996048909,22,0.00374830346834328,0.00169614272974568
"137",-80.0651041666667,0.00288954474159016,0.00355288256178187,18,0.00426710467304397,0.00151198481013635
"138",-81.3064236111111,NA,NA,0,NA,NA
"139",-82.5477430555555,NA,NA,0,NA,NA
"140",-83.7890625,NA,NA,0,NA,NA
"141",-85.0303819444444,NA,NA,0,NA,NA
"142",-86.2717013888889,NA,NA,0,NA,NA
"143",-87.5130208333333,NA,NA,0,NA,NA
"144",-88.7543402777778,NA,NA,0,NA,NA
